,cs_national_sa,cs_national_nsa,cs_10city_sa,cs_10city_nsa,cs_20city_sa,cs_20city_nsa,cs_atlanta_sa,cs_atlanta_nsa,cs_boston_sa,cs_boston_nsa,cs_charlotte_sa,cs_charlotte_nsa,cs_chicago_sa,cs_chicago_nsa,cs_cleveland_sa,cs_cleveland_nsa,cs_dallas_sa,cs_dallas_nsa,cs_denver_sa,cs_denver_nsa,cs_detroit_sa,cs_detroit_nsa,cs_las_vegas_sa,cs_las_vegas_nsa,cs_los_angeles_sa,cs_los_angeles_nsa,cs_miami_sa,cs_miami_nsa,cs_minneapolis_sa,cs_minneapolis_nsa,cs_new_york_sa,cs_new_york_nsa,cs_phoenix_sa,cs_phoenix_nsa,cs_portland_sa,cs_portland_nsa,cs_san_diego_sa,cs_san_diego_nsa,cs_san_francisco_sa,cs_san_francisco_nsa,cs_seattle_sa,cs_seattle_nsa,cs_tampa_sa,cs_tampa_nsa,cs_washington_sa,cs_washington_nsa,cs_la_high_sa,cs_la_high_nsa,cs_la_mid_sa,cs_la_mid_nsa,cs_la_low_sa,cs_la_low_nsa,cs_ny_high_sa,cs_ny_high_nsa,cs_ny_mid_sa,cs_ny_mid_nsa,cs_ny_low_sa,cs_ny_low_nsa,cs_sf_high_sa,cs_sf_high_nsa,cs_sf_mid_sa,cs_sf_mid_nsa,cs_sf_low_sa,cs_sf_low_nsa,cs_boston_condo_sa,cs_boston_condo_nsa,cs_chicago_condo_sa,cs_chicago_condo_nsa,cs_la_condo_sa,cs_la_condo_nsa,cs_ny_condo_sa,cs_ny_condo_nsa,cs_sf_condo_sa,cs_sf_condo_nsa,fhfa_national_sa,fhfa_national_nsa,fhfa_new_england_sa,fhfa_new_england_nsa,fhfa_middle_atlantic_sa,fhfa_middle_atlantic_nsa,fhfa_south_atlantic_sa,fhfa_south_atlantic_nsa,fhfa_east_south_central_sa,fhfa_east_south_central_nsa,fhfa_west_south_central_sa,fhfa_west_south_central_nsa,fhfa_east_north_central_sa,fhfa_east_north_central_nsa,fhfa_west_north_central_sa,fhfa_west_north_central_nsa,fhfa_mountain_sa,fhfa_mountain_nsa,fhfa_pacific_sa,fhfa_pacific_nsa,zillow_us,zillow_california,zillow_florida,zillow_texas,zillow_new_york,zillow_washington,zillow_massachusetts,zillow_colorado,zillow_arizona,zillow_nevada,zillow_oregon,zillow_georgia,zillow_north_carolina,zillow_illinois,zillow_pennsylvania,zillow_ohio,zillow_michigan,zillow_virginia
2000-11-01,108.303,108.292,112.502151881966,112.595825592692,110.571707211236,110.807657411451,106.037877515955,106.04464,114.770249024539,115.36399,103.175059430735,102.95397,107.472286295816,107.4257,103.557028520186,103.44726,106.283462270079,106.194,113.098569546196,113.35406,106.094649466788,106.57563,105.035955510508,105.33981,109.983919030996,110.11861,107.403797979687,107.55623,111.156455591145,111.99397,110.636684398748,110.89167,105.798721946447,105.92548,103.338917114877,103.21367,115.252998571515,115.48503,126.443111598282,125.66195,106.401228030485,106.33236,108.188799730566,108.18206,111.088011208324,110.98727,109.778544968067,109.82554,110.635287048398,110.86486,109.653012217408,109.65315,110.844738787855,111.19757,110.359011772824,110.73413,109.921262858837,110.14446,126.599396695656,125.66011,126.202049073563,125.42358,125.53867025663,125.12485,114.602626962756,115.64547,109.441032267395,109.65736,112.81632998713002,113.41812,112.966286431737,113.44513,128.443922867384,128.04683,144.08,144.6,139.33,139.98,126.27,127.15,139.85,140.34,146.83,147.36,145.16,145.64,155.14,155.82,158.02,158.81,172.03,172.03,132.42,132.34,131589.75229382873,214256.8897173473,114132.7691181664,116881.18243522575,166967.2621286417,188004.28153057597,223991.14155125176,199435.5070520329,143914.16719532257,161738.46265901334,159949.74373106455,135360.77829327187,135736.6458654393,141078.27835958553,106407.05513172968,112545.94432067416,128256.38271647326,134092.62308911528
2000-12-01,109.142,108.793,113.931339035159,113.555424880998,111.800871754721,111.581500275917,106.575619197353,106.34699,116.950496542729,116.56369,103.004861091818,102.40716,108.149483441073,107.86091,104.220121739042,103.91725,106.565951613107,106.19962,114.540561806589,114.2386,106.679430492391,106.89998,105.519231695056,105.35869,110.716005499645,110.12042,108.658952447106,108.89294,111.731519826012,112.23472,111.839543464366,111.86853,106.012882904621,105.878,104.108505930293,103.83929,116.960943590878,116.31841,130.061233988698,128.57666,107.288857123612,106.73248999999998,109.808481127458,110.08987,112.404233808685,111.96404,110.424903071037,109.50858999999998,111.720812673272,111.18341,110.556767602935,110.34663,112.230636356777,112.17843,111.333542532309,111.40006,111.357199166795,111.69915,130.693119444033,128.85052,129.851013096885,128.175,128.765013548169,127.80055,116.645452048084,116.648,110.170636700895,110.25501,114.782572047369,114.44434,115.14903952098,115.27222,132.793481707397,131.40628999999998,144.95,145.04,141.28,141.14,127.24,127.5,141.2,141.51,146.33,146.48,144.98,145.1,156.1,156.21,158.91,158.89,172.68,172.22,133.62,133.33,132448.07420748865,216671.3067100984,114871.58245273885,117264.4034423878,168272.21619932883,188838.9744545204,227066.88456856683,201466.547594281,144564.17492822127,162458.0445679153,160414.0286597579,136342.4175394379,136337.25984327003,141995.48293739362,106907.5512760668,113020.28293265648,129150.4655403394,135032.2698281489
2001-01-01,109.848,109.215,115.430280449824,114.575263391265,113.053497832961,112.38796879896002,107.072558959127,106.62555,118.837638180303,117.66691000000002,103.537101322619,102.86199,108.922847453032,108.34597,104.537838400655,103.93552,107.23741543691,106.49335,115.505531751976,114.74751,107.327208004131,107.17866,105.770106157556,105.22569,112.031476521316,110.8808,110.241082216072,110.28227,113.354911874794,113.13042,112.93625850281,112.65666,106.403678098385,105.92923,104.603897472557,103.91505,118.901366656642,117.54117,133.040244295435,131.16016000000002,107.768685189492,106.69901000000002,110.897938532836,110.81976,113.794411060544,112.73117,111.754861614624,110.33849,112.905054048466,111.78165,111.70406742966,111.10689,113.30568012051,112.7355,112.547279907964,112.44736,112.750970955796,112.7955,133.970795730419,131.89678999999998,132.41016967505502,130.22054,131.742874270403,130.48683,119.428507432533,118.66628,111.717492517972,111.35901,116.294625708291,115.27479,116.674041232712,116.40412,136.081747444455,133.84015,145.88,145.68,142.71,142.02,127.72,127.85,142.08,142.32,147.33,147.73,145.75,145.27,156.73,156.38,160.32,159.83,174.25,173.55,134.73,134.1,133235.96456205557,218713.78466412457,115547.13261402491,117493.20377829352,169523.86091833582,189712.24936838457,229846.15376227224,203503.5546347669,145197.1940402581,163195.7787935198,160937.45819370987,137295.32747554156,136957.5415457302,142653.86477084388,107401.57409397904,113460.39892966193,129995.31490182257,135978.49284882785
2001-02-01,110.502,109.643,116.691298447177,115.450009197038,114.126857716959,113.072791235639,107.431199196894,106.89584,120.406708256854,118.51395,103.871564820841,103.1453,109.520926789962,108.62705,104.851510459346,103.93486,108.376350629244,107.09404,116.880377148968,115.78556,107.50492312823,106.98352,106.171489259147,105.38919,112.902899157742,111.31561,111.073781269444,110.76112,114.501314446771,113.56991,114.251952550991,113.51106,106.881886067369,106.27013999999998,104.854869139251,104.01086,120.144184786153,118.45842,135.07526108137,133.27125,107.910240869419,106.71778,111.70558011718398,111.40944,115.390590840994,113.98624,112.346149932286,110.56797,113.952910999079,112.32983,112.919088942908,111.93601,114.325487684033,113.20129,114.333314386136,113.87494,113.928906405548,113.73348,135.865837678495,133.73512,134.639877445827,132.41448,134.51867237840202,133.09841,121.338565165748,119.91419,112.31806772534,111.69179,117.706605291998,116.22471000000002,119.096837210889,118.55414,135.80928649088003,133.62992,146.87,146.58,144.7,143.16,129.07,128.3,142.33,142.7,148.04,148.07,146.99,146.79,157.45,157.31,160.95,160.36,175.38,174.68,136.36,135.77,133933.72846342812,220733.3756580928,116218.292420668,117458.631815825,170565.56107371426,190575.9354624749,232383.937728405,205422.58074936696,145828.6163304369,163978.61670172602,161380.87858202984,138115.3657374518,137420.08894759964,143313.5581683361,107853.272019369,113810.54623724862,130647.76592406626,136817.79362524362
2001-03-01,111.109,110.394,117.724863857689,116.688059756416,115.08519555861,114.143834193594,107.818068399779,107.24447,121.556149825283,119.9414,104.002509709163,103.69568,110.357388682562,109.37686,104.967130328205,104.06544,109.083301797447,108.33494,117.238786993209,116.32965,108.041080986144,107.27747,106.985616374008,106.20865,114.178497083161,112.97801,112.270467173717,111.94038,116.391035631224,115.14848,115.314224067342,114.48458,107.456369456567,107.04727,105.101335178831,104.31661,122.321186240614,121.18706,134.936974012639,134.09724,108.145494494304,107.40836000000002,112.415211340215,111.60655,116.838317955176,115.39719,113.392456818617,112.13958999999998,115.051429674803,113.8649,115.087034606401,114.19967,115.509497750882,114.22393999999998,115.410179095626,114.58652,115.162555249352,114.94749,133.691507917099,132.72171,135.151985515588,134.28079,137.469227777458,136.45148,123.024447450765,121.9088,112.604694222758,111.7332,118.704078805242,117.41817,121.008048847957,120.8094,134.805604083878,134.00803,147.64,147.91,145.77,145.05,129.77,129.54,143.94,144.44,148.14,148.37,146.88,147.26,157.88,158.43,161.63,162.07,175.83,175.96,137.54,137.67,134606.73279633882,223006.5918854112,116919.9003902846,117229.6841172318,171505.10575914718,191388.4833907569,234885.3079760706,207368.07524934853,146463.03972547175,164831.21999167543,161852.07751239496,138815.68071428148,137794.18146035043,144028.7019909198,108307.58736284338,114135.7100136454,131181.08148513627,137682.5711827764
2001-04-01,111.652,111.247,118.500314184066,117.935329808381,115.840550706856,115.291914982415,108.354885525764,108.07912,122.739598665772,121.53754,103.868714283202,103.80531,111.28858456758002,110.63088,104.781754325876,104.37258,109.900299723803,109.77023,118.520077272648,117.94848,108.39036950463002,107.60337,107.947674422598,107.40304,114.636796172901,114.12192,113.525242843887,113.31531,117.273210725187,116.05043,116.364966563282,115.60046,108.081504918243,107.85289,105.423376282035,105.13663,123.361607906388,122.92901,133.85579210931002,134.38318,109.033793230119,108.97132,113.451546363739,113.1389,118.630567596046,117.89705,113.448751001344,112.99458,115.920068734816,115.40558,116.216084229195,115.687,116.534098530021,115.46673,116.441823190191,115.72841,116.076567368954,115.72502,130.760798611544,131.55268999999998,134.85878879670298,135.47034,138.969089442196,138.82918999999998,123.570087098303,122.43222,112.826924384329,112.50769,119.684827984192,118.82575,121.996615349749,122.26797,132.380602721053,133.11161,148.51,149.2,146.95,147.16,130.43,130.43,144.73,145.58,148.47,148.99,147.91,148.97,158.66,159.72,163.34,164.22,176.27,176.86,138.53,138.9,135334.40011949258,225833.0277834922,117748.66909710044,117095.55018140913,172486.02857097462,192183.17877082585,237469.6870497926,209262.11429089573,147108.0166484095,165683.63963723974,162263.40619448436,139461.22680737413,138070.7161605791,144757.35336777978,108795.06228426122,114457.69312440378,131648.37681806696,138586.50443102987
2001-05-01,112.163,112.202,118.952874022081,118.938644374121,116.300742669938,116.241867071662,108.647883474383,108.74402,123.177646164961,123.11079,104.220203369221,104.57769,112.087049631392,112.12345,105.251809736183,105.36755,110.057573751835,110.45024,119.253030897748,119.20261,108.849526535388,108.30169,108.742712898338,108.56195,115.257389085602,115.31479,114.773764183631,114.83847,118.28430819345,117.53424,116.978208530265,116.38332,108.705359061855,108.64643999999998,105.955567509989,106.1134,124.27773969862,124.29813,132.662007709601,134.08919,109.236887725149,109.75823,113.764130125054,113.62191,119.256857809303,119.29911,113.878850221445,114.10535,116.37525893773,116.39685,117.53607079699,117.43273,116.872457845753,116.08089,117.485791799675,116.85467,116.908502858529,116.46525,128.07833159352398,129.70873,133.828511608237,135.30436,140.122379546403,141.06906,124.517885240579,124.112,114.144968282048,113.81928,120.837101800016,120.54308,121.674250521948,121.98941,130.168350204826,131.86567,149.13,150.41,149.0,149.92,131.43,132.28,145.02,146.19,149.47,150.26,147.75,148.97,159.13,161.03,163.6,165.42,177.64,178.6,139.31,140.44,136119.6643464868,228665.31531195887,118656.4207933732,117140.58660051052,173569.36558263606,192870.16944404432,240139.769972021,211152.3951921892,147762.6981209869,166591.07881256603,162725.4150821334,140174.35321251446,138392.4665897258,145624.487428833,109261.58584151168,114807.02216762977,132215.2711678223,139586.343148193
2001-06-01,112.797,113.273,119.502232526748,120.026748476364,116.899750309644,117.29341786988,109.306009445056,109.77393,124.439708288159,125.11536,104.323318058722,104.93922,113.216371530077,113.78947,105.677967644947,106.31308,110.480926730392,111.20353,119.97409166783702,120.45287,109.142066721802,109.06549,109.506724080854,109.76394,115.734611144223,116.46524,115.905358466831,115.96813,119.675596818754,119.55046000000002,118.075068093363,117.89709,109.020749506439,109.19178,106.591485233827,107.13225,124.51575970862,125.28156,130.833803231367,132.64323000000002,109.739844729077,110.55632,115.198923454772,115.31916,120.246294764911,120.92701,114.032057422049,114.90789,117.194704937718,117.92633,118.637266517329,118.8687,117.715666765156,117.59565,119.062155327561,118.90454,117.575735119381,117.17351,125.155524767322,127.15042,132.476246719509,134.62845,140.362036767321,141.76894,125.187226639911,125.04723,115.295079343969,115.50584,121.814321394223,122.16302,121.15579252854602,121.1019,127.530777317281,129.16818999999998,149.86,151.69,150.06,152.48,132.65,134.96,145.96,147.47,149.34,150.79,148.49,149.91,159.56,161.83,164.33,166.6,178.14,179.55,140.04,141.41,136925.328570931,231238.21422122596,119603.9672140372,117277.14704310808,174765.10906897314,193573.24913216123,242943.35381395408,212841.40449129767,148423.0486701789,167471.05514853194,163207.16739639235,140886.42065080002,138716.09662092678,146538.31833224875,109736.56871455426,115150.92772677013,132794.0102764245,140586.39343344577
2001-07-01,113.492,114.228,120.102298479665,121.006253668185,117.496601115974,118.203130952056,109.670454220119,110.24375,125.601493254445,126.76023,104.83538117028,105.486,114.210723882232,115.19917,106.475422692839,107.19893,110.421533076891,111.11606,120.390210383788,121.11735,109.661037755528,110.08341,110.30452668825,110.92965,116.375631964995,117.3574,117.133626929471,117.08194,121.257162699041,121.66791,119.223207203541,119.6558,109.511910235158,109.84973,107.343814471201,108.02743,125.285971803313,126.33634,129.281105455377,130.9545,109.991259443982,110.83636,116.156157568321,116.56536,121.080686782576,122.30823,114.18232697233,115.44442,118.058067731674,119.03881,119.852174935943,120.51817,118.466512533835,119.23722,120.401049549565,120.71273,119.338127730178,119.09871,123.533024826212,125.45951,130.918650961319,132.75038,139.611538208946,140.87108,127.146567433061,127.53465,116.330413918503,116.76396,122.648234797152,123.50551000000002,121.753266609537,121.53354,126.276818538631,127.51454,150.68,152.52,151.57,154.28,133.59,135.78,147.26,148.84,149.5,150.63,149.08,150.62,160.15,162.51,165.32,167.77,178.36,179.52,140.82,142.08,137754.3275646324,233647.0285054675,120622.60719036176,117437.5640542108,176020.46150404293,194238.22126816344,245916.38665431133,214507.09799181917,149051.306279234,168408.75452072456,163771.19644571887,141596.6187834509,139025.01195500628,147481.01705692962,110247.59909421092,115534.62404949903,133393.99191059277,141663.17391126775
2001-08-01,114.168,114.989,120.954297161184,121.993176706433,118.245228717979,119.085937445533,110.191502587472,110.70763,126.943099298159,128.2592,104.625698057999,105.17698,115.251165152755,116.18547,106.98145193814,107.82383,110.634006940432,111.38947,120.963671860045,121.77786,110.412811814598,110.9117,110.972852420105,111.73573,117.358519231031,118.67334,118.292651815013,118.29956,122.118468099825,122.86354,120.586368209468,121.41185,109.860477728559,110.36138,108.016780021137,108.82621,125.870315501989,127.19328,128.330618726023,129.14919,110.554288989354,111.23191,117.846203378417,118.26582,122.087240201296,123.60992,115.157974541791,116.63304,119.383513896638,120.77694,120.559368901836,121.55667,119.60864140425,120.94176000000002,121.707760771608,122.33281,121.047125622058,121.3117,122.7831372793,123.7155,129.511931839866,130.80543,139.649247458643,140.64244,128.492775382107,129.21456,117.547030617115,118.31629,123.266503743056,124.5305,123.596109541754,123.44251,125.588375196112,126.2166,151.42,153.1,153.71,155.85,135.17,137.3,148.04,149.36,149.96,151.05,148.79,150.32,160.66,162.82,165.47,167.65,178.96,180.23,141.89,143.04,138620.38354621085,235967.95706986,121702.29717547688,117581.6553323996,177338.20341599346,195057.45912709483,249155.92010485023,216147.9711345281,149672.61825713376,169365.21116098715,164412.8309171996,142317.8379259353,139376.5642942648,148634.81753742136,110810.53660357888,115960.53711010984,134029.78055945528,142747.89143098256
2001-09-01,114.812,115.465,121.952149393286,122.888278971675,119.027952825081,119.836502031235,110.669103918383,111.0899,128.14609757390198,129.6247,104.730903474631,105.15813,116.095372624615,116.6947,107.273437357064,107.91719,110.522946371694,111.22104,121.505659528289,122.41302,110.852825909589,111.52902,111.700745339425,112.54292,118.340089890735,119.50897,119.521838173337,119.66565,123.195588438888,124.21513,121.983003610408,122.90762,110.276555382077,110.75242,108.342274965155,108.99981,126.977722316991,128.19253999999998,128.184202559968,128.60237,111.210941756796,111.71659,118.124957851586,118.38085,123.103810178183,124.49544,116.075772423695,117.36462,120.516264157282,121.69838,121.653888947754,122.59489,120.814654576432,122.23908,123.103632211935,123.97457,122.923037699437,123.15701,122.522876275281,123.07492,129.76322574516502,130.24658,139.89205141196,140.57513,130.329928507297,131.81978,118.725983821507,119.29166,123.940801475987,125.32903,125.485925551847,125.44805,125.77765468942,126.33301000000002,152.24,153.64,154.4,156.52,136.18,137.96,148.4,149.71,150.41,151.46,150.1,151.05,161.28,163.11,166.6,168.33,179.02,179.88,143.28,144.12,139494.16537627098,238220.63568583693,122821.62584116368,117733.19958098202,178627.0125388597,195801.3942550506,252303.01064410355,217689.48840480592,150297.97923688125,170352.3406028353,165014.52589642932,143036.5012237005,139735.9499540181,149959.1627218339,111380.31010399638,116394.94436635754,134721.06863099383,143866.18920537675
2001-10-01,115.309,115.681,122.809646871551,123.457240008482,119.694047984645,120.305347473913,111.054376291445,111.24112,129.133296698106,130.50783,104.525855483195,104.59095,116.520597912008,116.81663,107.005525570423,107.48376,111.204179092649,111.42604,121.697879178306,122.35525,111.102963971994,111.65822,112.080117423986,112.73285,119.315661379062,120.15862,121.090619809381,121.32231000000002,124.095356001477,125.21869,123.094915083502,123.86274,110.751374442198,111.20141,108.534428294035,108.93071,128.152065051613,129.14112,128.210652576336,128.01327,111.595494145132,111.93572,118.87597060579,119.04828,124.134356396154,124.86691,116.801472051929,117.7008,121.68566161051,122.47736,122.905322756066,123.6133,121.536564776898,122.6722,124.600763150883,125.21528,124.775785158384,125.43835,122.182987536452,121.81551,129.811854080907,129.65164,141.247102814816,141.35607,131.32571890927602,132.88723000000002,119.310263578837,119.67086,125.27409588829,126.57382,126.720029548465,126.8978,125.476708185685,125.6987,153.14,154.18,155.32,156.87,136.93,138.1,149.71,150.79,151.42,152.31,150.31,151.13,162.39,163.86,167.69,168.87,179.81,180.34,143.97,144.37,140364.1926934267,240326.93868356384,123944.0259060948,117891.71155252129,179983.53013971317,196632.1132823329,255657.87996039152,219036.52178545672,150973.6802790817,171354.92393098076,165594.5041401597,143747.01172375807,140131.53206257743,151482.76030227778,111903.87639221386,116811.79905537354,135420.94371756524,144936.86054939745
2001-11-01,115.855,115.837,123.622556124354,123.778876201545,120.274743184356,120.533516464844,111.176223210294,111.16514,130.181564968958,130.94031,104.50118201925,104.33047,116.804167635687,116.76858,106.766990773627,106.63043,111.446056264293,111.36899,121.641963626968,121.92681,110.931491807684,111.46938,112.969087108734,113.30321,120.303206369303,120.48479,122.701212187179,122.89449,125.282528897776,126.26657,124.404439229695,124.74041,111.098988037311,111.31471,108.440739419513,108.40064,129.35088129031098,129.71055,127.674897480413,126.98901,112.035964906793,111.97487,119.544012195513,119.58713,125.046400132795,124.93259,117.549565811365,117.57112,122.687648056667,122.89536,124.569647169382,124.66619,122.420865545984,122.89648,126.293147967678,126.74649,126.385507280473,126.70886000000002,121.412764805929,120.5947,129.289374198178,128.51437,140.485080411533,140.02747,132.23760140075,133.51245,118.613083150593,118.88068,126.624898767361,127.12043,128.43301129706,129.00915,124.697365418004,124.28329,153.66,154.21,156.36,157.04,138.27,139.32,150.12,150.67,151.45,151.92,150.27,150.69,162.58,163.29,167.65,168.42,181.3,181.32,144.73,144.67,141175.10302223332,242305.67809478263,125020.45070290763,118007.52634364464,181403.5712375346,197362.55478562752,258953.76881603056,220134.21201294847,151673.79042478607,172291.9068861193,166111.04123304936,144390.92104212733,140440.44091362617,152645.29569993794,112435.52996647108,117188.49859079388,136056.14389497638,146044.9583233778
2001-12-01,116.453,116.054,124.019417402169,123.643419076086,120.672263966253,120.434229381108,111.297583116624,111.00552,130.509512117446,130.0581,104.609927234742,104.04521,117.089704558724,116.87619,106.368935826675,106.09643,111.993829995371,111.61885,121.624767320249,121.32222,111.250947074679,111.51981,113.516900280143,113.32106,121.289621353766,120.64875,123.765778403949,124.01776,125.976653367137,126.54599,124.57533645155,124.716,111.65355146595,111.56955,108.406096710548,108.1198,129.987987058367,129.31336000000002,126.843087697967,125.46555,112.067971800113,111.58173,119.885094614835,120.21051,126.178112238465,125.65314,118.294934623792,117.30435,123.916744282707,123.27245,126.122076023279,125.88357,122.290938683456,122.3264,126.747208742249,126.896,127.297878378175,127.66009,120.411221299212,118.73023,128.790673838702,127.14095,140.659790421884,139.70491,132.680785082947,132.81101,117.666573208684,117.70283,128.252945274392,127.7696,129.373436378436,129.79349,121.99701770216998,120.71315,154.61,154.7,158.55,158.29,138.76,139.05,151.3,151.63,151.62,151.77,150.96,151.12,163.14,163.22,169.2,169.16,181.6,181.15,146.38,146.08,141935.34753973002,244156.0551042585,126076.15414098794,118101.09118058928,182911.373485786,198255.33378727955,262056.40376884467,220996.3871084196,152328.40790345697,173262.0274572622,166657.0825048962,144991.09486307824,140711.21767826282,153505.52888813007,112938.43110320624,117529.17972480843,136644.005211915,147096.67793201245
2002-01-01,117.143,116.436,124.827262893682,123.92597266241002,121.360320375816,120.641334184546,111.669465027511,111.18137,131.353007161046,129.93233999999998,104.784846561488,104.12308,117.505149623025,116.96487,106.876883749166,106.21111,112.541908967531,111.76328999999998,122.096946903139,121.29869,111.468550955079,111.30951,114.451549063823,113.7043,122.706507184632,121.45291,124.498163769309,124.51787,126.419976605872,126.18325,125.37991496942,125.19302,112.157385211239,111.61452,108.925121166175,108.13024,130.318193341944,128.79311,126.84205797865,125.12633,112.836311024295,111.79443,120.395793042427,120.33341,127.245701430529,125.98675,119.569844556156,117.96405,125.550698798058,124.25262,127.958449935097,127.25309,123.156191886084,122.61143,127.420895024618,127.39132,128.048445360085,128.17198,120.802331928565,118.88605,128.664055038556,126.56263,140.908757509894,139.60152,133.161968159391,132.19613,119.036584937667,118.72203,129.181283182347,127.85956000000002,130.369766172012,130.32577,122.264449546897,120.17735,155.48,155.2,160.04,159.15,140.22,140.41,152.06,152.22,152.29,152.67,150.82,150.25,164.01,163.56,169.6,169.03,182.45,181.71,147.88,147.04,142607.71434743024,245651.08705083645,127029.33682559647,118133.016210688,184400.0513040462,199009.75202595777,264579.4045999173,221485.63367883416,152875.83048611265,174137.97134816597,167180.32763208705,145501.87644253977,140938.09141431688,154099.3626463499,113438.804397677,117817.47993917072,137251.28645615073,148083.5461793429
2002-02-01,117.844,116.916,125.758569201781,124.449750259878,122.190820493854,121.064162271387,112.27862249809,111.66977,131.773576327922,129.63485,105.26312572487,104.4757,118.121387425521,117.2857,107.424832277761,106.44568,112.749213465497,111.39807,122.393265051716,121.21407,112.152837994262,111.53043999999998,115.003972537979,113.9577,123.989520812499,122.25645,125.427680646923,125.05837,126.978785013662,125.92206000000002,126.097710708973,125.40003,112.790998363006,112.05215,109.530250579992,108.5258,131.729696020766,129.8186,127.614096894267,126.05652,113.263959191791,112.06778,120.700033511063,120.39698,128.823820434985,127.18561,120.887469090556,118.84869,126.985576993619,125.15195,129.552570878458,128.36248,123.591220462015,122.42438,128.288964567673,127.82793999999998,129.366375222824,129.20574,121.591691638709,119.63144,129.821042132617,127.70453,142.535815024149,141.09396,134.201588372129,132.44461,119.912510420712,119.28858,130.231542074023,128.51074,129.95846582509398,129.45117,122.382826826368,120.49664,156.41,156.06,161.99,160.27,141.47,140.78,153.53,153.86,151.76,151.73,151.92,151.63,164.31,164.04,169.78,169.09,183.58,182.75,149.04,148.38,143250.81926204698,247179.56962166712,127911.04284265386,118221.5188183866,185751.55506849597,199744.4924299949,266740.60539050744,221924.4250521379,153371.51922207358,174909.36079605485,167690.63647565304,145993.8650560211,141130.01043842404,154793.8811597393,113934.3728798546,118054.10547135147,137771.64470033036,149061.90856031378
2002-03-01,118.688,117.93,127.035210266385,125.922816390572,123.321470113842,122.304922980303,112.69657396666,112.01591,132.96790839628702,131.21085,105.606710930356,105.17496,118.721810545118,117.66348,107.973850490131,106.94471,113.234225561784,112.36733999999998,123.105986488863,122.05278,112.335337068948,111.53435,115.404569745259,114.31583,125.45607427321,124.11952,126.648917101212,126.34869,128.12330394929398,126.72286,127.320637188035,126.50296000000002,113.206382478435,112.63214,111.135503765048,110.17598999999998,133.193398814404,131.75683,129.559938651446,128.78728999999998,113.572841882503,112.74016,122.958146728166,122.06586,130.13886844230498,128.46686,121.912228661714,120.53506000000002,128.763584435059,127.3657,131.332442907948,130.22101999999998,124.610294878061,123.24426,129.780080645263,128.9042,131.327646484934,131.20298,123.087171237209,122.16391000000002,131.852054022344,131.05155,143.512868906421,142.43953,135.792753871577,134.4282,120.26873876815,119.31269,132.03964950188498,130.54347,130.631476317568,130.20058,125.81144870745,125.15181,157.37,157.61,162.13,161.41,142.79,142.48,154.08,154.57,153.16,153.31,152.57,153.02,165.07,165.56,171.15,171.59,183.99,184.03,150.78,150.78,143906.4358085159,248968.61991429504,128773.09013424072,118443.29379331307,186897.75846015243,200390.07815726264,268942.1197809761,222552.2460120141,153909.86680269262,175758.1643288505,168189.96549050583,146441.00793233383,141312.62163887834,155637.69998686857,114451.07662195717,118281.48713416985,138229.40299101718,150088.1642292306
2002-04-01,119.612,119.209,128.539689032794,127.950946768159,124.50776019268,123.918855077402,112.77556930658,112.39136,134.527804117703,133.33581,106.154144086773,105.97879,119.63484360373,118.96791,108.357255035804,107.81872,113.369582801994,113.14244,123.332127190919,122.70232,112.320433420911,111.56461000000002,115.398712264357,114.71855,126.851902121281,126.23434,128.093302587435,127.84043,128.994682385714,127.53376000000002,128.693019113376,127.9294,113.680464096988,113.34157,111.06117074126,110.64914,135.64858979281098,135.04047,132.11037232148,132.61909,113.525318932653,113.39799,123.707047226019,123.35035,131.623310643047,130.77506,122.917475177965,122.44201,130.754442899536,130.15712,133.210035691665,132.57566,125.497052769335,124.35736,131.39004121668302,130.58691000000002,133.617333604076,133.17279,125.483653102437,126.27581,134.185504877953,134.79961,146.24297542042402,146.14534,137.399882729871,136.15323,120.629064996477,120.15487,133.798100207338,132.86994,132.608849076227,132.60495,129.304199383933,129.90306,158.22,158.94,165.2,165.56,144.18,144.13,155.17,156.05,152.79,153.32,152.72,153.82,165.28,166.41,171.72,172.61,184.82,185.41,152.23,152.55,144619.7211681887,251382.67725746415,129743.05255987364,118833.29593552562,188027.6514368029,200980.8235035676,271285.4274159814,223367.1716563456,154507.84511161735,176725.65015752648,168706.90758667028,146918.34034921665,141432.7545571254,156425.54857130072,115019.67493818904,118511.34849624406,138564.84021345965,151247.91457397025
